0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.4593749940395355;0.37187498807907104;0.0
0.31458333134651184;0.0;0.3062500059604645;0.5666666626930237;0.0
0.47187501192092896;0.23906250298023224;0.22968749701976776;0.660937488079071;0.23593750596046448
0.5487499833106995;0.1912499964237213;0.3725000023841858;0.7174999713897705;0.3774999976158142
0.6166666746139526;0.15937499701976776;0.31041666865348816;0.7552083134651184;0.47187501192092896
0.6633928418159485;0.27321428060531616;0.2660714387893677;0.7839285731315613;0.5410714149475098
0.5804687738418579;0.3570312559604645;0.35234373807907104;0.805468738079071;0.47343748807907104
0.5159721970558167;0.42222222685813904;0.3131944537162781;0.8208333253860474;0.4208333194255829
0.5600000023841858;0.47437500953674316;0.3762499988079071;0.8343750238418579;0.47437500953674316
0.5948863625526428;0.5170454382896423;0.427840918302536;0.8454545736312866;0.5181818008422852
0.6239583492279053;0.5536458492279053;0.47187501192092896;0.7749999761581421;0.5536458492279053
0.6485576629638672;0.5836538672447205;0.5091345906257629;0.7879807949066162;0.5846154093742371
0.6705357432365417;0.609375;0.5410714149475098;0.7991071343421936;0.5428571701049805
0.6887500286102295;0.6324999928474426;0.5679166913032532;0.7458333373069763;0.5066666603088379
0.7054687738418579;0.6519531011581421;0.5914062261581421;0.7582031488418579;0.5347656011581421
0.7202205657958984;0.6691176295280457;0.6121323704719543;0.7698529362678528;0.5033088326454163
0.7333333492279053;0.684374988079071;0.6312500238418579;0.7795138955116272;0.47534722089767456
0.7444078922271729;0.6980262994766235;0.647697389125824;0.7881578803062439;0.4894736707210541
0.7071874737739563;0.7103124856948853;0.6625000238418579;0.7965624928474426;0.5121874809265137
0.7184523940086365;0.7214285731315613;0.6309523582458496;0.8035714030265808;0.4877976179122925
0.7286931872367859;0.7321022748947144;0.6457386612892151;0.8099431991577148;0.5085227489471436
0.738043487071991;0.741304337978363;0.658695638179779;0.7747282385826111;0.48641303181648254
0.7072916626930237;0.7497395873069763;0.671093761920929;0.7822916507720947;0.4661458432674408
0.7167500257492065;0.7574999928474426;0.6442499756813049;0.7887499928474426;0.48524999618530273
0.7254807949066162;0.7651442289352417;0.6557692289352417;0.795192301273346;0.5028846263885498
0.7335647940635681;0.7717592716217041;0.666435182094574;0.8011574149131775;0.5192129611968994
0.7415178418159485;0.7779017686843872;0.6763392686843872;0.8062499761581421;0.5348214507102966
0.7484914064407349;0.7836207151412964;0.6855603456497192;0.8109914064407349;0.5493534207344055
0.7554166913032532;0.7574999928474426;0.6941666603088379;0.815833330154419;0.5625
0.7614919543266296;0.7330645322799683;0.7022177577018738;0.8199597001075745;0.5752016305923462
0.767578125;0.710156261920929;0.710156261920929;0.8238281011581421;0.586718738079071
0.7729166746139526;0.7172348499298096;0.6886363625526428;0.7988636493682861;0.5975378751754761
0.7501838207244873;0.7242646813392639;0.6961396932601929;0.8034926652908325;0.6080882549285889
0.7560714483261108;0.7305356860160828;0.6762499809265137;0.8075000047683716;0.5907142758369446
