-7.771811008453369;-2.3608484268188477;-3.0425477027893066
-5.849186420440674;-4.419067859649658;-2.596932888031006
-7.110323905944824;-5.577022552490234;-2.3172667026519775
-6.920631408691406;-5.680989742279053;-3.0030133724212646
-7.210601806640625;-7.289396286010742;-4.7817559242248535
-7.695146083831787;-7.862284183502197;-6.051937580108643
-7.375579833984375;-8.558382987976074;-6.93501615524292
-7.435346603393555;-9.088943481445312;-7.453555107116699
-7.304892063140869;-9.185102462768555;-7.751331806182861
-7.269260406494141;-9.307943344116211;-7.998176097869873
-7.523438930511475;-9.207170486450195;-7.953649520874023
-7.661393165588379;-9.095805168151855;-8.08031177520752
-7.744899272918701;-9.024186134338379;-8.075898170471191
-7.744277000427246;-9.08426284790039;-8.142407417297363
-7.816014289855957;-8.907012939453125;-8.153751373291016
-7.766138553619385;-8.71471118927002;-8.139912605285645
-7.652549743652344;-8.711278915405273;-7.9914774894714355
-7.573626518249512;-8.672308921813965;-7.939209461212158
-7.508142471313477;-8.48271656036377;-7.867562294006348
-7.367954254150391;-8.434585571289062;-7.775598049163818
-7.318857192993164;-8.370598793029785;-7.689091682434082
-7.198640823364258;-8.28964900970459;-7.596386909484863
-7.115303993225098;-8.187681198120117;-7.493192672729492
-6.987552642822266;-8.09189224243164;-7.338047981262207
-6.859795570373535;-7.986941814422607;-7.221340179443359
-6.725500106811523;-7.885977745056152;-7.037594318389893
-6.588538646697998;-7.773751735687256;-6.852985858917236
-6.490375518798828;-7.661972522735596;-6.664585590362549
-6.393520832061768;-7.539893627166748;-6.488792419433594
-6.252562522888184;-7.357935905456543;-6.309629917144775
-6.107082843780518;-7.230252742767334;-6.146780490875244
-5.955348014831543;-7.053689002990723;-5.985220909118652
-5.806783676147461;-6.872467041015625;-5.8268022537231445
-5.645562648773193;-6.703437805175781;-5.712991237640381
-5.495641231536865;-6.514813423156738;-5.550926685333252
-5.3460612297058105;-6.332140922546387;-5.393128395080566
-5.2423577308654785;-6.214788436889648;-5.240147113800049
-5.143145561218262;-6.0396037101745605;-5.1078572273254395
-5.0423054695129395;-5.921031475067139;-4.981213092803955
-4.919044017791748;-5.74346399307251;-4.855745315551758
-4.806823253631592;-5.566361904144287;-4.705743312835693
-4.676324367523193;-5.410120487213135;-4.564208507537842
-4.52493143081665;-5.23406457901001;-4.4471893310546875
-4.406181812286377;-5.070521354675293;-4.3358154296875
-4.2990641593933105;-4.937534332275391;-4.219358444213867
-4.168779373168945;-4.82011604309082;-4.0993332862854
-4.0328874588012695;-4.648050308227539;-3.989624261856079
